Field,Variable,Percentage,Gender,Prop_Top,Representation
Mathematics,Productivity,0.1932928581071024,female,68,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,68,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,69,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,69,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,70,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,70,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,71,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,71,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,72,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,72,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,73,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,73,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,74,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,74,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,75,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,75,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,76,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,76,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,77,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,77,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,78,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,78,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,79,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,79,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,80,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,80,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,81,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,81,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,82,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,82,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,83,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,83,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,84,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,84,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,85,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,85,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,86,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,86,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,87,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,87,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,88,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,88,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,89,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,89,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,90,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,90,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,91,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,91,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,92,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,92,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,93,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,93,0.9990178050777977
Mathematics,Productivity,0.1932928581071024,female,94,1.0041201233740726
Mathematics,Productivity,0.8067071418928976,male,94,0.9990178050777977
Mathematics,Productivity,0.192499735447582,female,95,1.0
Mathematics,Productivity,0.807500264552418,male,95,1.0
Mathematics,Citations,0.05627846454131425,female,1,0.29235606173931067
Mathematics,Citations,0.9437215354586858,male,1,1.168695017062035
Mathematics,Citations,0.06662870159453302,female,2,0.346123600843473
Mathematics,Citations,0.933371298405467,male,2,1.1558773902356763
Mathematics,Citations,0.07331997617371527,female,3,0.3808835165577691
Mathematics,Citations,0.9266800238262848,male,3,1.1475909848028667
Mathematics,Citations,0.07916886919042004,female,4,0.4112674181413504
Mathematics,Citations,0.9208311308095799,male,4,1.1403477760096823
Mathematics,Citations,0.08433146725686759,female,5,0.43808614625255515
Mathematics,Citations,0.9156685327431324,male,5,1.133954467805246
Mathematics,Citations,0.08830690979925329,female,6,0.4587378242049554
Mathematics,Citations,0.9116930902007468,male,6,1.1290313207588618
Mathematics,Citations,0.09153917477978674,female,7,0.4755288341926735
Mathematics,Citations,0.9084608252202132,male,7,1.1250285171408034
Mathematics,Citations,0.09543719323759316,female,8,0.4957783085555505
Mathematics,Citations,0.9045628067624067,male,8,1.1202012512822999
Mathematics,Citations,0.0983157211382407,female,9,0.5107317207976747
Mathematics,Citations,0.9016842788617592,male,9,1.116636512015938
Mathematics,Citations,0.10206172157003024,female,10,0.5301914900440048
Mathematics,Citations,0.8979382784299698,male,10,1.1119975037131162
Mathematics,Citations,0.10501793168322653,female,11,0.5455484468020118
Mathematics,Citations,0.8949820683167735,male,11,1.1083365635958584
Mathematics,Citations,0.10742433902627617,female,12,0.5580492813483787
Mathematics,Citations,0.8925756609737239,male,12,1.1053564935591218
Mathematics,Citations,0.10965501792114696,female,13,0.5696372395847069
Mathematics,Citations,0.8903449820788532,male,13,1.1025940438203503
Mathematics,Citations,0.1113264451911058,female,14,0.5783199905821178
Mathematics,Citations,0.8886735548088942,male,14,1.1005241655263964
Mathematics,Citations,0.11300658122618636,female,15,0.5870479819799972
Mathematics,Citations,0.8869934187738137,male,15,1.0984435023875283
Mathematics,Citations,0.1148175620065639,female,16,0.596455687274588
Mathematics,Citations,0.8851824379934361,male,16,1.0962008024654653
Mathematics,Citations,0.1172910004568296,female,17,0.6093047358434844
Mathematics,Citations,0.8827089995431704,male,17,1.0931377217968334
Mathematics,Citations,0.11910535757750593,female,18,0.6187299805923032
Mathematics,Citations,0.880894642422494,male,18,1.090890840649764
Mathematics,Citations,0.12066607195955993,female,19,0.6268375989140904
Mathematics,Citations,0.8793339280404401,male,19,1.0889580680544273
Mathematics,Citations,0.12259885654139654,female,20,0.6368780520988322
Mathematics,Citations,0.8774011434586034,male,20,1.0865645275607807
Mathematics,Citations,0.12411755298489845,female,21,0.6447673951151786
Mathematics,Citations,0.8758824470151015,male,21,1.0846837895472226
Mathematics,Citations,0.1255321003617556,female,22,0.6521157032755414
Mathematics,Citations,0.8744678996382445,male,22,1.0829320286637247
Mathematics,Citations,0.12734467802977986,female,23,0.6615317041017754
Mathematics,Citations,0.8726553219702202,male,23,1.0806873511724686
Mathematics,Citations,0.1278954023297732,female,24,0.664392613488029
Mathematics,Citations,0.8721045976702267,male,24,1.0800053398788887
Mathematics,Citations,0.12952086749806135,female,25,0.6728365999927833
Mathematics,Citations,0.8704791325019386,male,25,1.0779923805776443
Mathematics,Citations,0.13059335974321218,female,26,0.678407995936041
Mathematics,Citations,0.8694066402567878,male,26,1.0766642172416914
Mathematics,Citations,0.13173645548016732,female,27,0.6843461637693491
Mathematics,Citations,0.8682635445198327,male,27,1.0752486192696105
Mathematics,Citations,0.13325447201384882,female,28,0.6922319747817743
Mathematics,Citations,0.8667455279861512,male,28,1.0733687232493623
Mathematics,Citations,0.1343431696669993,female,29,0.6978875547783865
Mathematics,Citations,0.8656568303330007,male,29,1.0720204913032663
Mathematics,Citations,0.13552542445780152,female,30,0.7040291465476082
Mathematics,Citations,0.8644745755421984,male,30,1.0705563991627423
Mathematics,Citations,0.13670939751061376,female,31,0.7101796643655126
Mathematics,Citations,0.8632906024893863,male,31,1.0690901791442655
Mathematics,Citations,0.13825817719911082,female,32,0.7182252841940073
Mathematics,Citations,0.8617418228008892,male,32,1.0671721863503492
Mathematics,Citations,0.1397708487715898,female,33,0.7260833291360529
Mathematics,Citations,0.8602291512284101,male,33,1.0652989094749323
Mathematics,Citations,0.1397708487715898,female,34,0.7260833291360529
Mathematics,Citations,0.8602291512284101,male,34,1.0652989094749323
Mathematics,Citations,0.1415437430084103,female,35,0.7352931819844132
Mathematics,Citations,0.8584562569915897,male,35,1.0631033755356298
Mathematics,Citations,0.1432170201058383,female,36,0.7439855424883768
Mathematics,Citations,0.8567829798941617,male,36,1.0610312064344156
Mathematics,Citations,0.1432170201058383,female,37,0.7439855424883768
Mathematics,Citations,0.8567829798941617,male,37,1.0610312064344156
Mathematics,Citations,0.14540439085428278,female,38,0.7553485230314856
Mathematics,Citations,0.8545956091457172,male,38,1.0583223890575482
Mathematics,Citations,0.14540439085428278,female,39,0.7553485230314856
Mathematics,Citations,0.8545956091457172,male,39,1.0583223890575482
Mathematics,Citations,0.14540439085428278,female,40,0.7553485230314856
Mathematics,Citations,0.8545956091457172,male,40,1.0583223890575482
Mathematics,Citations,0.1480560492452269,female,41,0.7691233907463878
Mathematics,Citations,0.8519439507547731,male,41,1.055038602652334
Mathematics,Citations,0.1480560492452269,female,42,0.7691233907463878
Mathematics,Citations,0.8519439507547731,male,42,1.055038602652334
Mathematics,Citations,0.15101602681443516,female,43,0.7844999187313536
Mathematics,Citations,0.8489839731855648,male,43,1.051372996956404
Mathematics,Citations,0.15101602681443516,female,44,0.7844999187313536
Mathematics,Citations,0.8489839731855648,male,44,1.051372996956404
Mathematics,Citations,0.15101602681443516,female,45,0.7844999187313536
Mathematics,Citations,0.8489839731855648,male,45,1.051372996956404
Mathematics,Citations,0.15431870594200292,female,46,0.8016567169985757
Mathematics,Citations,0.8456812940579971,male,46,1.0472829931848284
Mathematics,Citations,0.15431870594200292,female,47,0.8016567169985757
Mathematics,Citations,0.8456812940579971,male,47,1.0472829931848284
Mathematics,Citations,0.15431870594200292,female,48,0.8016567169985757
Mathematics,Citations,0.8456812940579971,male,48,1.0472829931848284
Mathematics,Citations,0.15431870594200292,female,49,0.8016567169985757
Mathematics,Citations,0.8456812940579971,male,49,1.0472829931848284
Mathematics,Citations,0.1587084368050681,female,50,0.8244605450290848
Mathematics,Citations,0.8412915631949319,male,50,1.0418467957546043
Mathematics,Citations,0.1587084368050681,female,51,0.8244605450290848
Mathematics,Citations,0.8412915631949319,male,51,1.0418467957546043
Mathematics,Citations,0.1587084368050681,female,52,0.8244605450290848
Mathematics,Citations,0.8412915631949319,male,52,1.0418467957546043
Mathematics,Citations,0.1587084368050681,female,53,0.8244605450290848
Mathematics,Citations,0.8412915631949319,male,53,1.0418467957546043
Mathematics,Citations,0.1587084368050681,female,54,0.8244605450290848
Mathematics,Citations,0.8412915631949319,male,54,1.0418467957546043
Mathematics,Citations,0.1587084368050681,female,55,0.8244605450290848
Mathematics,Citations,0.8412915631949319,male,55,1.0418467957546043
Mathematics,Citations,0.16661083564968124,female,56,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,56,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,57,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,57,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,58,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,58,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,59,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,59,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,60,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,60,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,61,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,61,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,62,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,62,1.0320605465216168
Mathematics,Citations,0.16661083564968124,female,63,0.8655120240154806
Mathematics,Citations,0.8333891643503187,male,63,1.0320605465216168
Mathematics,Citations,0.192499735447582,female,64,1.0
Mathematics,Citations,0.807500264552418,male,64,1.0
Mathematics,Degree,0.12012987012987013,female,1,0.6240521310356901
Mathematics,Degree,0.8798701298701299,male,1,1.089622094870551
Mathematics,Degree,0.1079739625711961,female,2,0.5609044725186003
Mathematics,Degree,0.8920260374288039,male,2,1.104675845429273
Mathematics,Degree,0.10729774589066766,female,3,0.5573916537661165
Mathematics,Degree,0.8927022541093323,male,3,1.1055132651927244
Mathematics,Degree,0.10809281267685343,female,4,0.5615218765133695
Mathematics,Degree,0.8919071873231466,male,4,1.104528662684109
Mathematics,Degree,0.1096842374943957,female,5,0.5697890297842144
Mathematics,Degree,0.8903157625056043,male,5,1.1025578586021756
Mathematics,Degree,0.1122619268363752,female,6,0.5831796421712191
Mathematics,Degree,0.8877380731636249,male,6,1.0993656747043683
Mathematics,Degree,0.1157961552412042,female,7,0.6015392954798926
Mathematics,Degree,0.8842038447587958,male,7,1.094988922695763
Mathematics,Degree,0.11874626865671642,female,8,0.6168645810375736
Mathematics,Degree,0.8812537313432836,male,8,1.0913355326660428
Mathematics,Degree,0.12044622936189202,female,9,0.6256955578761807
Mathematics,Degree,0.8795537706381079,male,9,1.0892303188601775
Mathematics,Degree,0.1221191212625902,female,10,0.6343859173554212
Mathematics,Degree,0.8778808787374098,male,10,1.087158626782621
Mathematics,Degree,0.1231722428748451,female,11,0.6398566864959931
Mathematics,Degree,0.8768277571251549,male,11,1.0858544518386801
Mathematics,Degree,0.12540655825113306,female,12,0.6514635355708397
Mathematics,Degree,0.874593441748867,male,12,1.083087498718824
Mathematics,Degree,0.12743758689475912,female,13,0.6620143482195101
Mathematics,Degree,0.8725624131052409,male,13,1.0805722937922324
Mathematics,Degree,0.12858157979186724,female,14,0.6679571766314464
Mathematics,Degree,0.8714184202081328,male,14,1.0791555847862706
Mathematics,Degree,0.13016141446334298,female,15,0.6761641212685519
Mathematics,Degree,0.8698385855366569,male,15,1.0771991338216984
Mathematics,Degree,0.13380111998920494,female,16,0.6950717084265251
Mathematics,Degree,0.866198880010795,male,16,1.0726917600341748
Mathematics,Degree,0.13513977950021255,female,17,0.7020257933653697
Mathematics,Degree,0.8648602204997875,male,17,1.0710339779011255
Mathematics,Degree,0.13513977950021255,female,18,0.7020257933653697
Mathematics,Degree,0.8648602204997875,male,18,1.0710339779011255
Mathematics,Degree,0.1365186846671463,female,19,0.7091889469340106
Mathematics,Degree,0.8634813153328537,male,19,1.0693263559628243
Mathematics,Degree,0.1378874729578221,female,20,0.7162995452290847
Mathematics,Degree,0.8621125270421779,male,20,1.0676312626597473
Mathematics,Degree,0.13983710142810182,female,21,0.7264274992532637
Mathematics,Degree,0.8601628985718982,male,21,1.065216862868361
Mathematics,Degree,0.13983710142810182,female,22,0.7264274992532637
Mathematics,Degree,0.8601628985718982,male,22,1.065216862868361
Mathematics,Degree,0.14155812570934442,female,23,0.7353678974166223
Mathematics,Degree,0.8584418742906555,male,23,1.0630855641471195
Mathematics,Degree,0.14155812570934442,female,24,0.7353678974166223
Mathematics,Degree,0.8584418742906555,male,24,1.0630855641471195
Mathematics,Degree,0.14442355502232554,female,25,0.7502532649539787
Mathematics,Degree,0.8555764449776744,male,25,1.0595370460366402
Mathematics,Degree,0.14442355502232554,female,26,0.7502532649539787
Mathematics,Degree,0.8555764449776744,male,26,1.0595370460366402
Mathematics,Degree,0.1473810570452778,female,27,0.7656169329407203
Mathematics,Degree,0.8526189429547222,male,27,1.0558745060316639
Mathematics,Degree,0.1473810570452778,female,28,0.7656169329407203
Mathematics,Degree,0.8526189429547222,male,28,1.0558745060316639
Mathematics,Degree,0.15068200543163165,female,29,0.7827647403321373
Mathematics,Degree,0.8493179945683684,male,29,1.0517866455921587
Mathematics,Degree,0.15068200543163165,female,30,0.7827647403321373
Mathematics,Degree,0.8493179945683684,male,30,1.0517866455921587
Mathematics,Degree,0.15068200543163165,female,31,0.7827647403321373
Mathematics,Degree,0.8493179945683684,male,31,1.0517866455921587
Mathematics,Degree,0.15068200543163165,female,32,0.7827647403321373
Mathematics,Degree,0.8493179945683684,male,32,1.0517866455921587
Mathematics,Degree,0.1541750399399413,female,33,0.8009103990790856
Mathematics,Degree,0.8458249600600587,male,33,1.0474609076801769
Mathematics,Degree,0.1541750399399413,female,34,0.8009103990790856
Mathematics,Degree,0.8458249600600587,male,34,1.0474609076801769
Mathematics,Degree,0.1541750399399413,female,35,0.8009103990790856
Mathematics,Degree,0.8458249600600587,male,35,1.0474609076801769
Mathematics,Degree,0.15859655911897966,female,36,0.8238793614454902
Mathematics,Degree,0.8414034408810204,male,36,1.0419853439272795
Mathematics,Degree,0.15859655911897966,female,37,0.8238793614454902
Mathematics,Degree,0.8414034408810204,male,37,1.0419853439272795
Mathematics,Degree,0.15859655911897966,female,38,0.8238793614454902
Mathematics,Degree,0.8414034408810204,male,38,1.0419853439272795
Mathematics,Degree,0.15859655911897966,female,39,0.8238793614454902
Mathematics,Degree,0.8414034408810204,male,39,1.0419853439272795
Mathematics,Degree,0.15859655911897966,female,40,0.8238793614454902
Mathematics,Degree,0.8414034408810204,male,40,1.0419853439272795
Mathematics,Degree,0.16378950791395386,female,41,0.8508557558955919
Mathematics,Degree,0.8362104920860461,male,41,1.0355544496936377
Mathematics,Degree,0.16378950791395386,female,42,0.8508557558955919
Mathematics,Degree,0.8362104920860461,male,42,1.0355544496936377
Mathematics,Degree,0.16378950791395386,female,43,0.8508557558955919
Mathematics,Degree,0.8362104920860461,male,43,1.0355544496936377
Mathematics,Degree,0.16378950791395386,female,44,0.8508557558955919
Mathematics,Degree,0.8362104920860461,male,44,1.0355544496936377
Mathematics,Degree,0.16378950791395386,female,45,0.8508557558955919
Mathematics,Degree,0.8362104920860461,male,45,1.0355544496936377
Mathematics,Degree,0.16378950791395386,female,46,0.8508557558955919
Mathematics,Degree,0.8362104920860461,male,46,1.0355544496936377
Mathematics,Degree,0.16988176914648612,female,47,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,47,1.0280098562117903
Mathematics,Degree,0.16988176914648612,female,48,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,48,1.0280098562117903
Mathematics,Degree,0.16988176914648612,female,49,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,49,1.0280098562117903
Mathematics,Degree,0.16988176914648612,female,50,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,50,1.0280098562117903
Mathematics,Degree,0.16988176914648612,female,51,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,51,1.0280098562117903
Mathematics,Degree,0.16988176914648612,female,52,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,52,1.0280098562117903
Mathematics,Degree,0.16988176914648612,female,53,0.8825039096884639
Mathematics,Degree,0.8301182308535139,male,53,1.0280098562117903
Mathematics,Degree,0.1746224310403323,female,54,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,54,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,55,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,55,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,56,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,56,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,57,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,57,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,58,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,58,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,59,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,59,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,60,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,60,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,61,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,61,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,62,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,62,1.022139069412143
Mathematics,Degree,0.1746224310403323,female,63,0.9071307585660671
Mathematics,Degree,0.8253775689596677,male,63,1.022139069412143
Mathematics,Degree,0.1820728894091723,female,64,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,64,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,65,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,65,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,66,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,66,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,67,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,67,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,68,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,68,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,69,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,69,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,70,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,70,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,71,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,71,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,72,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,72,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,73,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,73,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,74,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,74,1.012912498603563
Mathematics,Degree,0.1820728894091723,female,75,0.9458344915946705
Mathematics,Degree,0.8179271105908277,male,75,1.012912498603563
Mathematics,Degree,0.1873251636805436,female,76,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,76,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,77,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,77,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,78,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,78,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,79,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,79,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,80,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,80,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,81,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,81,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,82,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,82,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,83,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,83,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,84,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,84,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,85,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,85,1.0064081363117654
Mathematics,Degree,0.1873251636805436,female,86,0.973119070761282
Mathematics,Degree,0.8126748363194565,male,86,1.0064081363117654
Mathematics,Degree,0.192499735447582,female,87,1.0
Mathematics,Degree,0.807500264552418,male,87,1.0
Physics,Productivity,0.10279512644619636,female,1,0.5176730189735397
Physics,Productivity,0.8972048735538036,male,1,1.119507122206468
Physics,Productivity,0.08539002874417682,female,2,0.4300214951666222
Physics,Productivity,0.9146099712558232,male,2,1.1412247158291267
Physics,Productivity,0.0841096076698171,female,3,0.4235733349664586
Physics,Productivity,0.9158903923301828,male,3,1.1428223893978078
Physics,Productivity,0.08476269369457168,female,4,0.4268622556164185
Physics,Productivity,0.9152373063054284,male,4,1.1420074869405463
Physics,Productivity,0.08472627049749172,female,5,0.4266788295431706
Physics,Productivity,0.9152737295025084,male,5,1.1420529347861237
Physics,Productivity,0.08843092356340639,female,6,0.44533534569508576
Physics,Productivity,0.9115690764365936,male,6,1.1374303724095196
Physics,Productivity,0.09070480906375306,female,7,0.4567865614526804
Physics,Productivity,0.9092951909362468,male,7,1.1345930817440808
Physics,Productivity,0.09404955482528456,female,8,0.47363059575597233
Physics,Productivity,0.9059504451747156,male,8,1.1304196016255743
Physics,Productivity,0.09404955482528456,female,9,0.47363059575597233
Physics,Productivity,0.9059504451747156,male,9,1.1304196016255743
Physics,Productivity,0.09801852612706832,female,10,0.4936182102183092
Physics,Productivity,0.9019814738729316,male,10,1.1254672303543611
Physics,Productivity,0.09801852612706832,female,11,0.4936182102183092
Physics,Productivity,0.9019814738729316,male,11,1.1254672303543611
Physics,Productivity,0.10466465706632412,female,12,0.5270879162905984
Physics,Productivity,0.8953353429336759,male,12,1.117174374239857
Physics,Productivity,0.10466465706632412,female,13,0.5270879162905984
Physics,Productivity,0.8953353429336759,male,13,1.117174374239857
Physics,Productivity,0.10466465706632412,female,14,0.5270879162905984
Physics,Productivity,0.8953353429336759,male,14,1.117174374239857
Physics,Productivity,0.1149483289704692,female,15,0.5788761640879154
Physics,Productivity,0.8850516710295309,male,15,1.1043426963494734
Physics,Productivity,0.1149483289704692,female,16,0.5788761640879154
Physics,Productivity,0.8850516710295309,male,16,1.1043426963494734
Physics,Productivity,0.1149483289704692,female,17,0.5788761640879154
Physics,Productivity,0.8850516710295309,male,17,1.1043426963494734
Physics,Productivity,0.1149483289704692,female,18,0.5788761640879154
Physics,Productivity,0.8850516710295309,male,18,1.1043426963494734
Physics,Productivity,0.1149483289704692,female,19,0.5788761640879154
Physics,Productivity,0.8850516710295309,male,19,1.1043426963494734
Physics,Productivity,0.13539917276853833,female,20,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,20,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,21,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,21,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,22,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,22,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,23,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,23,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,24,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,24,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,25,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,25,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,26,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,26,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,27,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,27,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,28,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,28,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,29,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,29,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,30,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,30,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,31,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,31,1.0788247060198126
Physics,Productivity,0.13539917276853833,female,32,0.6818659693005581
Physics,Productivity,0.8646008272314617,male,32,1.0788247060198126
Physics,Productivity,0.20103197902427,female,33,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,33,0.9969299278933286
Physics,Productivity,0.20103197902427,female,34,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,34,0.9969299278933286
Physics,Productivity,0.20103197902427,female,35,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,35,0.9969299278933286
Physics,Productivity,0.20103197902427,female,36,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,36,0.9969299278933286
Physics,Productivity,0.20103197902427,female,37,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,37,0.9969299278933286
Physics,Productivity,0.20103197902427,female,38,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,38,0.9969299278933286
Physics,Productivity,0.20103197902427,female,39,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,39,0.9969299278933286
Physics,Productivity,0.20103197902427,female,40,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,40,0.9969299278933286
Physics,Productivity,0.20103197902427,female,41,1.0123907143223316
Physics,Productivity,0.7989680209757299,male,41,0.9969299278933286
